F1,F2,F3,Target
-10.9,8.14254626,-12.42606642,C
41,-25.86645841,39.47393358,C
-1.79,2.172950257,-3.31606642,C
3.78,-1.476956409,2.25393358,C
25.8,-15.90621041,24.27393358,C
22.4,-13.6782602,20.87393358,C
-25.3,17.57857068,-26.82606642,C
5.21,-2.414006056,3.68393358,C
-21.1,14.82639689,-22.62606642,C
5.33,-2.492639593,3.80393358,C
-17.4,12.40186284,-18.92606642,C
1.34,0.121925506,-0.18606642,C
22.8,-13.94037199,21.27393358,C
-13.4,9.780744943,-14.92606642,C
4.4,-1.883229683,2.87393358,C
2.25,-0.474378815,0.72393358,C
0.457,0.700537281,-1.06906642,C
-25.3,17.57857068,-26.82606642,C
-43.4,29.43912914,-44.92606642,C
3.65,-1.391770078,2.12393358,C
-8.09,6.301210939,-9.61606642,C
11.5,-6.535713944,9.97393358,C
-0.905,1.593027923,-2.43106642,C
36.4,-22.85217283,34.87393358,C
-32.3,22.16552699,-33.82606642,C
-8.49,6.563322729,-10.01606642,C
-21.3,14.95745278,-22.82606642,C
5.94,-2.892360072,4.41393358,C
18.6,-11.1881982,17.07393358,C
18,-10.79503052,16.47393358,C
-35.2,24.06583746,-36.72606642,C
-6.81,5.462453214,-8.33606642,C
-25.7,17.84068247,-27.22606642,C
-56.4,37.9577623,-57.92606642,C
0.965,0.367655308,-0.56106642,C
-19.9,14.04006152,-21.42606642,C
-16.7,11.94316721,-18.22606642,C
-26.4,18.2993781,-27.92606642,C
19.2,-11.58136589,17.67393358,C
-8.59,6.628850676,-10.11606642,C
-6.94,5.547639545,-8.46606642,C
-16.2,11.61552747,-17.72606642,C
-4.47,3.929099246,-5.99606642,C
-24.3,16.9232912,-25.82606642,C
12.4,-7.12546547,10.87393358,C
-0.6,1.393167684,-2.12606642,C
0.608,0.60159008,-0.91806642,C
18.7,-11.25372615,17.17393358,C
5.83,-2.82027933,4.30393358,C
-1.28,1.838757726,-2.80606642,C
21.8,-13.28509252,20.27393358,C
11.7,-6.666769838,10.17393358,C
-9.85,7.454502813,-11.37606642,C
-17.1,12.20527899,-18.62606642,C
-9.03,6.917173644,-10.55606642,C
26.7,-16.49596194,25.17393358,C
-37.1,25.31086846,-38.62606642,C
32.3,-20.16552699,30.77393358,C
-18,12.79503052,-19.52606642,C
31.5,-19.64130341,29.97393358,C
-3.59,3.352453309,-5.11606642,C
-11.3,8.404658049,-12.82606642,C
15.1,-8.894720048,13.57393358,C
17.1,-10.20527899,15.57393358,C
11.1,-6.273602154,9.57393358,C
33.3,-20.82080646,31.77393358,C
21,-12.76086894,19.47393358,C
19.5,-11.77794973,17.97393358,C
19,-11.45030999,17.47393358,C
-13.6,9.911800838,-15.12606642,C
-4.32,3.830807325,-5.84606642,C
21.2,-12.89192484,19.67393358,C
-14.8,10.69813621,-16.32606642,C
-3.09,3.024813573,-4.61606642,C
-3.61,3.365558899,-5.13606642,C
18.6,-11.1881982,17.07393358,C
-13.2,9.649689048,-14.72606642,C
56.3,-35.89223435,54.77393358,C
-10.5,7.88043447,-12.02606642,C
-16.5,11.81211131,-18.02606642,C
3.27,-1.142763878,1.74393358,C
-0.629,1.412170789,-2.15506642,C
7.12,-3.66558985,5.59393358,C
3.86,-1.529378767,2.33393358,C
24,-14.72670736,22.47393358,C
-10.9,8.14254626,-12.42606642,C
3.5,-1.293478157,1.97393358,C
20.3,-12.30217331,18.77393358,C
6.67,-3.370714087,5.14393358,C
20.1,-12.17111741,18.57393358,C
-7.96,6.216024608,-9.48606642,C
-20.1,14.17111741,-21.62606642,C
-2.71,2.775807373,-4.23606642,C
-2.49,2.631645889,-4.01606642,C
-33.3,22.82080646,-34.82606642,C
47,-29.79813525,45.47393358,C
1.2,0.213664632,-0.32606642,C
-2.88,2.887204883,-4.40606642,C
-0.421,1.275872658,-1.94706642,C
1.16,0.239875811,-0.36606642,C
3.05,-0.998602394,1.52393358,C
0.279,0.817177027,-1.24706642,C
-4.78,4.132235883,-6.30606642,C
27,-16.69254578,25.47393358,C
-0.597,1.391201846,-2.12306642,C
-27.2,18.82360168,-28.72606642,C
23.5,-14.39906762,21.97393358,C
4.17,-1.732515404,2.64393358,C
28,-17.34782525,26.47393358,C
-18.8,13.3192541,-20.32606642,C
-12.8,9.387577259,-14.32606642,C
-8.09,6.301210939,-9.61606642,C
6.66,-3.364161293,5.13393358,C
23.9,-14.66117941,22.37393358,C
-3.9,3.555589946,-5.42606642,C
-3.45,3.260714183,-4.97606642,C
-3.1,3.031366367,-4.62606642,C
-0.116,1.076012419,-1.64206642,C
-32.1,22.03447109,-33.62606642,C
20,-12.10558947,18.47393358,C
-1.2,1.786335368,-2.72606642,C
-46.8,31.66707935,-48.32606642,C
-27.5,19.02018552,-29.02606642,C
-15.6,11.22235978,-17.12606642,C
26.9,-16.62701783,25.37393358,C
-7.75,6.078415918,-9.27606642,C
18.6,-11.1881982,17.07393358,C
-11.7,8.666769838,-13.22606642,C
12.1,-6.928881628,10.57393358,C
5.99,-2.925124045,4.46393358,C
8.86,-4.805776134,7.33393358,C
-15.3,11.02577594,-16.82606642,C
-5.27,4.453322825,-6.79606642,C
-0.643,1.421344701,-2.16906642,C
-14.9,10.76366415,-16.42606642,C
40.6,-25.60434662,39.07393358,C
2.24,-0.46782602,0.71393358,C
-0.694,1.454763955,-2.22006642,C
-9.7,7.356210892,-11.22606642,C
-39.1,26.62142741,-40.62606642,C
-18.4,13.05714231,-19.92606642,C
21.2,-12.89192484,19.67393358,C
12.1,-6.928881628,10.57393358,C
7.57,-3.960465613,6.04393358,C
4.43,-1.902888067,2.90393358,C
2.46,-0.611987504,0.93393358,C
25.5,-15.70962657,23.97393358,C
16.9,-10.0742231,15.37393358,C
21.4,-13.02298073,19.87393358,C
0.00672,0.995596522,-1.51934642,C
-8.94,6.858198492,-10.46606642,C
-7.39,5.842515308,-8.91606642,C
-2.67,2.749596194,-4.19606642,C
28.8,-17.87204883,27.27393358,C
-32.6,22.36211083,-34.12606642,C
14,-8.173912627,12.47393358,C
12.7,-7.322049312,11.17393358,C
4,-1.621117893,2.47393358,C
-3.91,3.562142741,-5.43606642,C
-7.73,6.065310329,-9.25606642,C
11.5,-6.535713944,9.97393358,C
-12.2,8.994409575,-13.72606642,C
-31.4,21.57577546,-32.92606642,C
52.8,-33.59875619,51.27393358,C
-16.4,11.74658336,-17.92606642,C
17,-10.13975105,15.47393358,C
9.9,-5.487266786,8.37393358,C
-1.07,1.701149036,-2.59606642,C
-24.3,16.9232912,-25.82606642,C
32.4,-20.23105494,30.87393358,C
-4.02,3.634223483,-5.54606642,C
-1.57,2.028788773,-3.09606642,C
-4.29,3.811148941,-5.81606642,C
0.895,0.413524871,-0.63106642,C
3.19,-1.09034152,1.66393358,C
-4.56,3.988074398,-6.08606642,C
14.2,-8.304968522,12.67393358,C
-16.5,11.81211131,-18.02606642,C
-0.13,1.085186332,-1.65606642,C
7.22,-3.731117798,5.69393358,C
-1.22,1.799440957,-2.74606642,C
-1.25,1.819099342,-2.77606642,C
19.8,-11.97453357,18.27393358,C
-24,16.72670736,-25.52606642,C
7.93,-4.196366224,6.40393358,C
-12,8.86335368,-13.52606642,C
-8.12,6.320869324,-9.64606642,C
24.7,-15.18540299,23.17393358,C
-7.15,5.685248234,-8.67606642,C
-16.9,12.0742231,-18.42606642,C
10.5,-5.88043447,8.97393358,C
5.07,-2.32226693,3.54393358,C
-36.3,24.78664488,-37.82606642,C
34.7,-21.73819773,33.17393358,C
-27.2,18.82360168,-28.72606642,C
12.2,-6.994409575,10.67393358,C
-0.518,1.339434767,-2.04406642,C
44.2,-27.96335272,42.67393358,C
-28.3,19.5444091,-29.82606642,C
7.95,-4.209471813,6.42393358,C
-2.82,2.847888115,-4.34606642,C
-15.9,11.41894363,-17.42606642,C
7.51,-3.921148845,5.98393358,C
-1.65,2.081211131,-3.17606642,C
-4.51,3.955310425,-6.03606642,C
-0.29,1.190031047,-1.81606642,C
20.1,-12.17111741,18.57393358,C
-28.4,19.60993704,-29.92606642,C
-3.9,3.555589946,-5.42606642,C
30.6,-19.05155188,29.07393358,C
22,-13.41614841,20.47393358,C
-13.2,9.649689048,-14.72606642,C
-9.4,7.15962705,-10.92606642,C
-6.22,5.075838324,-7.74606642,C
-12.2,8.994409575,-13.72606642,C
11.2,-6.339130102,9.67393358,C
50.2,-31.89502956,48.67393358,C
19.8,-11.97453357,18.27393358,C
10.6,-5.945962418,9.07393358,C
22.2,-13.54720431,20.67393358,C
-13.1,9.584161101,-14.62606642,C
14,-8.173912627,12.47393358,C
14.4,-8.436024416,12.87393358,C
-24.6,17.11987504,-26.12606642,C
-16.8,12.00869515,-18.32606642,C
11.3,-6.404658049,9.77393358,C
13.8,-8.042856732,12.27393358,C
-56.1,37.76117846,-57.62606642,C
-35.6,24.32794925,-37.12606642,C
30,-18.6583842,28.47393358,C
-2.41,2.579223531,-3.93606642,C
-1.43,1.937049647,-2.95606642,C
8.52,-4.582981113,6.99393358,C
28.8,-17.87204883,27.27393358,C
6.46,-3.233105398,4.93393358,C
20.2,-12.23664536,18.67393358,C
-8.99,6.890962465,-10.51606642,C
-4.61,4.020838372,-6.13606642,C
9.22,-5.041676744,7.69393358,C
-25.9,17.97173836,-27.42606642,C
-17.2,12.27080694,-18.72606642,C
12.7,-7.322049312,11.17393358,C
-24.2,16.85776326,-25.72606642,C
30.8,-19.18260778,29.27393358,C
4.05,-1.653881867,2.52393358,C
-1.38,1.904285673,-2.90606642,C
15,-8.8291921,13.47393358,C
-32.5,22.29658288,-34.02606642,C
-11.9,8.797825733,-13.42606642,C
8.53,-4.589533908,7.00393358,C
-14.7,10.63260826,-16.22606642,C
-2.73,2.788912962,-4.25606642,C
-6.47,5.239658193,-7.99606642,C
6.48,-3.246210987,4.95393358,C
-32.3,22.16552699,-33.82606642,C
28,-17.34782525,26.47393358,C
7.26,-3.757328977,5.73393358,C
13.6,-7.911800838,12.07393358,C
28.4,-17.60993704,26.87393358,C
7.16,-3.691801029,5.63393358,C
4.52,-1.96186322,2.99393358,C
11,-6.208074207,9.47393358,C
-17.1,12.20527899,-18.62606642,C
14.8,-8.698136206,13.27393358,C
8.37,-4.484689192,6.84393358,C
-18.9,13.38478205,-20.42606642,C
28.7,-17.80652089,27.17393358,C
26.5,-16.36490604,24.97393358,C
-8.96,6.871304081,-10.48606642,C
0.467,0.693984486,-1.05906642,C
1.11,0.272639785,-0.41606642,C
-4.21,3.758726583,-5.73606642,C
9.56,-5.264471765,8.03393358,C
-15.9,11.41894363,-17.42606642,C
13.4,-7.780744943,11.87393358,C
17.6,-10.53291873,16.07393358,C
31,-19.31366367,29.47393358,C
-7.42,5.862173692,-8.94606642,C
31.7,-19.77235931,30.17393358,C
10.3,-5.749378576,8.77393358,C
-7.29,5.776987361,-8.81606642,C
1.86,-0.21881982,0.33393358,C
28,-17.34782525,26.47393358,C
-16.7,11.94316721,-18.22606642,C
18.7,-11.25372615,17.17393358,C
2.18,-0.428509252,0.65393358,C
-23.6,16.46459557,-25.12606642,C
3.22,-1.109999904,1.69393358,C
-16.7,11.94316721,-18.22606642,C
28.3,-17.5444091,26.77393358,C
-8.14,6.333974913,-9.66606642,C
7.37,-3.829409719,5.84393358,C
15.9,-9.418943626,14.37393358,C
-24.8,17.25093094,-26.32606642,C
-25.7,17.84068247,-27.22606642,C
-5.18,4.394347672,-6.70606642,C
11.1,-6.273602154,9.57393358,C
-20,14.10558947,-21.52606642,C
-24.8,17.25093094,-26.32606642,C
12,-6.86335368,10.47393358,C
-2.13,2.395745278,-3.65606642,C
21.5,-13.08850868,19.97393358,C
16.2,-9.615527468,14.67393358,C
-9.13,6.982701592,-10.65606642,C
20.7,-12.5642851,19.17393358,C
13.8,-8.042856732,12.27393358,C
30.2,-18.7894401,28.67393358,C
18.9,-11.38478205,17.37393358,C
12.5,-7.190993417,10.97393358,C
-41,27.86645841,-42.52606642,C
27,-16.69254578,25.47393358,C
-42.1,28.58726583,-43.62606642,C
15,-8.8291921,13.47393358,C
27.5,-17.02018552,25.97393358,C
-4.49,3.942204835,-6.01606642,C
3.35,-1.195186236,1.82393358,C
15.8,-9.353415679,14.27393358,C
7.83,-4.130838276,6.30393358,C
31.2,-19.44471957,29.67393358,C
-1.95,2.277794973,-3.47606642,C
2.73,-0.788912962,1.20393358,C
-8.38,6.491241987,-9.90606642,C
-23.8,16.59565147,-25.32606642,C
-27,18.69254578,-28.52606642,C
-21.5,15.08850868,-23.02606642,C
-5.77,4.780962561,-7.29606642,C
65.9,-42.18291729,64.37393358,C
-54.8,36.90931514,-56.32606642,C
35.9,-22.52453309,34.37393358,C
23.3,-14.26801173,21.77393358,C
-9.12,6.976148797,-10.64606642,C
21.9,-13.35062047,20.37393358,C
-16.2,11.61552747,-17.72606642,C
31.5,-19.64130341,29.97393358,C
-3.88,3.542484357,-5.40606642,C
36.3,-22.78664488,34.77393358,C
12.6,-7.256521364,11.07393358,C
-24.5,17.0543471,-26.02606642,C
11.6,-6.601241891,10.07393358,C
-8.52,6.582981113,-10.04606642,C
1.65,-0.081211131,0.12393358,C
-19.3,13.64689384,-20.82606642,C
38.6,-24.29378767,37.07393358,C
28.2,-17.47888115,26.67393358,C
42.6,-26.91490556,41.07393358,C
-13.4,9.780744943,-14.92606642,C
27.2,-16.82360168,25.67393358,C
35.9,-22.52453309,34.37393358,C
0.118,0.922677022,-1.40806642,C
48.8,-30.9776383,47.27393358,C
-47.6,32.19130293,-49.12606642,C
-12.8,9.387577259,-14.32606642,C
-8.81,6.77301216,-10.33606642,C
-15.8,11.35341568,-17.32606642,C
3.61,-1.365558899,2.08393358,C
17,-10.13975105,15.47393358,C
-22.4,15.6782602,-23.92606642,C
25.1,-15.44751478,23.57393358,C
48.1,-30.51894267,46.57393358,C
-25.6,17.77515452,-27.12606642,C
-23.6,16.46459557,-25.12606642,C
3.11,-1.037919162,1.58393358,C
3.03,-0.985496804,1.50393358,C
-24.9,17.31645889,-26.42606642,C
11.4,-6.470185996,9.87393358,C
7.91,-4.183260634,6.38393358,C
18.8,-11.3192541,17.27393358,C
8.89,-4.825434518,7.36393358,C
-33.7,23.08291825,-35.22606642,C
-8.07,6.28810535,-9.59606642,C
-2.93,2.919968857,-4.45606642,C
-7.27,5.763881771,-8.79606642,C
-10.8,8.077018312,-12.32606642,C
29.1,-18.06863267,27.57393358,C
7.06,-3.626273082,5.53393358,C
-6.39,5.187235835,-7.91606642,C
26.5,-16.36490604,24.97393358,C
21.5,-13.08850868,19.97393358,C
12.2,-6.994409575,10.67393358,C
15.4,-9.09130389,13.87393358,C
11.4,-6.470185996,9.87393358,C
8.43,-4.52400596,6.90393358,C
-27.1,18.75807373,-28.62606642,C
-24.7,17.18540299,-26.22606642,C
-5.25,4.440217235,-6.77606642,C
34.2,-21.41055799,32.67393358,C
27.3,-16.88912962,25.77393358,C
-9.42,7.172732639,-10.94606642,C
-21.9,15.35062047,-23.42606642,C
21.2,-12.89192484,19.67393358,C
-1.28,1.838757726,-2.80606642,C
-3.31,3.168975057,-4.83606642,C
0.805,0.472500024,-0.72106642,C
-4.73,4.099471909,-6.25606642,C
12.8,-7.387577259,11.27393358,C
31.8,-19.83788725,30.27393358,C
16.1,-9.549999521,14.57393358,C
4.12,-1.69975143,2.59393358,C
23.8,-14.59565147,22.27393358,C
-17.1,12.20527899,-18.62606642,C
-9.17,7.008912771,-10.69606642,C
-8.05,6.27499976,-9.57606642,C
22,-13.41614841,20.47393358,C
-14.7,10.63260826,-16.22606642,C
0.592,0.612074552,-0.93406642,C
-0.707,1.463282588,-2.23306642,C
3.45,-1.260714183,1.92393358,C
19.3,-11.64689384,17.77393358,C
6.37,-3.174130245,4.84393358,C
3.92,-1.568695536,2.39393358,C
-20.6,14.49875715,-22.12606642,C
-17.8,12.66397463,-19.32606642,C
-3.63,3.378664488,-5.15606642,C
-17.7,12.59844668,-19.22606642,C
-9.23,7.048229539,-10.75606642,C
27.7,-17.15124141,26.17393358,C
-19.5,13.77794973,-21.02606642,C
46.9,-29.7326073,45.37393358,C
28.6,-17.74099294,27.07393358,C
11.8,-6.732297786,10.27393358,C
-1.66,2.087763926,-3.18606642,C
7.23,-3.737670592,5.70393358,C
7.63,-3.999782382,6.10393358,C
-19.5,13.77794973,-21.02606642,C
-8.64,6.66161465,-10.16606642,C
1.11,0.272639785,-0.41606642,C
-17.5,12.46739078,-19.02606642,C
-6.71,5.396925266,-8.23606642,C
-39,26.55589946,-40.52606642,C
-4.93,4.230527804,-6.45606642,C
11.8,-6.732297786,10.27393358,C
23.3,-14.26801173,21.77393358,C
4.28,-1.804596146,2.75393358,C
35.1,-22.00030951,33.57393358,C
-8.94,6.858198492,-10.46606642,C
-10.5,7.88043447,-12.02606642,C
-8.36,6.478136397,-9.88606642,C
-24.3,16.9232912,-25.82606642,C
11.2,-6.339130102,9.67393358,C
14.5,-8.501552364,12.97393358,C
19,-11.45030999,17.47393358,C
-22.1,15.48167636,-23.62606642,C
-8.51,6.576428318,-10.03606642,C
13.5,-7.84627289,11.97393358,C
20.4,-12.36770126,18.87393358,C
-8.7,6.700931418,-10.22606642,C
21.9,-13.35062047,20.37393358,C
11.5,-6.535713944,9.97393358,C
44.2,-27.96335272,42.67393358,C
-27.9,19.28229731,-29.42606642,C
-2.48,2.625093094,-4.00606642,C
42.1,-26.58726583,40.57393358,C
-1.06,1.694596242,-2.58606642,C
-23.6,16.46459557,-25.12606642,C
-7.48,5.901490461,-9.00606642,C
15.4,-9.09130389,13.87393358,C
-6.5,5.259316577,-8.02606642,C
26.3,-16.23385015,24.77393358,C
-34.7,23.73819773,-36.22606642,C
-7.33,5.80319854,-8.85606642,C
-32.1,22.03447109,-33.62606642,C
-9.76,7.39552766,-11.28606642,C
-4.86,4.18465824,-6.38606642,C
18.8,-11.3192541,17.27393358,C
4.33,-1.83736012,2.80393358,C
-5.6,4.669565051,-7.12606642,C
14.8,-8.698136206,13.27393358,C
32,-19.96894315,30.47393358,C
-3.95,3.58835392,-5.47606642,C
-17.4,12.40186284,-18.92606642,C
-33.5,22.95186236,-35.02606642,C
-47.4,32.06024704,-48.92606642,C
-8.02,6.255341376,-9.54606642,C
13.2,-7.649689048,11.67393358,C
19.3,-11.64689384,17.77393358,C
-15.2,10.96024799,-16.72606642,C
22.1,-13.48167636,20.57393358,C
-1.27,1.832204931,-2.79606642,C
26.7,-16.49596194,25.17393358,C
8.52,-4.582981113,6.99393358,C
-0.287,1.188065209,-1.81306642,C
-12.3,9.059937522,-13.82606642,C
26,-16.03726631,24.47393358,C
-1.28,1.838757726,-2.80606642,C
5.55,-2.636801077,4.02393358,C
-9.35,7.126863076,-10.87606642,C
-22.9,16.00589994,-24.42606642,C
30.3,-18.85496804,28.77393358,C
7.89,-4.170155045,6.36393358,C
19.5,-11.77794973,17.97393358,C
-34.3,23.47608594,-35.82606642,C
23.6,-14.46459557,22.07393358,C
38.7,-24.35931562,37.17393358,C
33.1,-20.68975057,31.57393358,C
-6.92,5.534533956,-8.44606642,C
-9.45,7.192391023,-10.97606642,C
-14.7,10.63260826,-16.22606642,C
32.4,-20.23105494,30.87393358,C
-41,27.86645841,-42.52606642,C
13.2,-7.649689048,11.67393358,C
6.28,-3.115155093,4.75393358,C
11.7,-6.666769838,10.17393358,C
-16.6,11.87763926,-18.12606642,C
18.9,-11.38478205,17.37393358,C
30.4,-18.92049599,28.87393358,C
18.8,-11.3192541,17.27393358,C
19.9,-12.04006152,18.37393358,C
11.9,-6.797825733,10.37393358,C
26.3,-16.23385015,24.77393358,C
14.3,-8.370496469,12.77393358,C
-8.15,6.340527708,-9.67606642,C
-3.7,3.424534051,-5.22606642,C
17.8,-10.66397463,16.27393358,C
-0.93,1.60940991,-2.45606642,C
7.53,-3.934254434,6.00393358,C
13.4,-7.780744943,11.87393358,C
-17.4,12.40186284,-18.92606642,C
-4.84,4.171552651,-6.36606642,C
-20.6,14.49875715,-22.12606642,C
23.1,-14.13695583,21.57393358,C
10.3,-5.749378576,8.77393358,C
-17.4,12.40186284,-18.92606642,C
1.62,-0.061552747,0.09393358,C
51.2,-32.55030904,49.67393358,C
7.71,-4.05220474,6.18393358,C
4.43,-1.902888067,2.90393358,C
58.4,-37.26832124,56.87393358,C
21.3,-12.95745278,19.77393358,C
10.7,-6.011490365,9.17393358,C
39.4,-24.81801125,37.87393358,C
-15.1,10.89472005,-16.62606642,C
28.3,-17.5444091,26.77393358,C
-5.82,4.813726535,-7.34606642,C
-28.3,19.5444091,-29.82606642,C
17.3,-10.33633489,15.77393358,C
30.6,-19.05155188,29.07393358,C
27.4,-16.95465757,25.87393358,C
-27.1,18.75807373,-28.62606642,C
25.4,-15.64409862,23.87393358,C
8.52,-4.582981113,6.99393358,C
-17.4,12.40186284,-18.92606642,C
16.2,-9.615527468,14.67393358,C
1.02,0.331614937,-0.50606642,C
-25.1,17.44751478,-26.62606642,C
-17.4,12.40186284,-18.92606642,C
-39.3,26.7524833,-40.82606642,C
0.224,0.853217398,-1.30206642,C
-5.3,4.472981209,-6.82606642,C
-21.1,14.82639689,-22.62606642,C
3.49,-1.286925362,1.96393358,C
15,-8.8291921,13.47393358,C
28.8,-17.87204883,27.27393358,C
4.29,-1.811148941,2.76393358,C
13.2,-7.649689048,11.67393358,C
-26.7,18.49596194,-28.22606642,C
-12,8.86335368,-13.52606642,C
-3.58,3.345900515,-5.10606642,C
-47.1,31.86366319,-48.62606642,C
32.5,-20.29658288,30.97393358,C
-0.0105,1.006880434,-1.53656642,C
-7.4,5.849068103,-8.92606642,C
-4.17,3.732515404,-5.69606642,C
11.4,-6.470185996,9.87393358,C
35.5,-22.2624213,33.97393358,C
1.19,0.220217427,-0.33606642,C
-1.77,2.159844668,-3.29606642,C
-3.03,2.985496804,-4.55606642,C
-6.59,5.318291729,-8.11606642,C
-20.5,14.4332292,-22.02606642,C
21.3,-12.95745278,19.77393358,C
47.4,-30.06024704,45.87393358,C
-12.7,9.322049312,-14.22606642,C
-6.45,5.226552603,-7.97606642,C
38.8,-24.42484357,37.27393358,C
-33.4,22.88633441,-34.92606642,C
-5.77,4.780962561,-7.29606642,C
9.68,-5.343105302,8.15393358,C
-13.2,9.649689048,-14.72606642,C
35.3,-22.13136541,33.77393358,C
8.18,-4.360186092,6.65393358,C
-19.8,13.97453357,-21.32606642,C
26.5,-16.36490604,24.97393358,C
-9.32,7.107204692,-10.84606642,C
0.924,0.394521767,-0.60206642,C
18.2,-10.92608642,16.67393358,C
14.2,-8.304968522,12.67393358,C
9.19,-5.02201836,7.66393358,C
-20.4,14.36770126,-21.92606642,C
14.1,-8.239440574,12.57393358,C
-8.49,6.563322729,-10.01606642,C
41.7,-26.32515404,40.17393358,C
-22.5,15.74378815,-24.02606642,C
25.6,-15.77515452,24.07393358,C
-8.58,6.622297881,-10.10606642,C
-8.51,6.576428318,-10.03606642,C
13.5,-7.84627289,11.97393358,C
-21.6,15.15403662,-23.12606642,C
-25.7,17.84068247,-27.22606642,C
-27.8,19.21676936,-29.32606642,C
-15.3,11.02577594,-16.82606642,C
-30.3,20.85496804,-31.82606642,C
2.96,-0.939627241,1.43393358,C
19.6,-11.84347768,18.07393358,C
8.95,-4.864751287,7.42393358,C
-12.3,9.059937522,-13.82606642,C
-31.3,21.51024752,-32.82606642,C
4.98,-2.263291777,3.45393358,C
26.2,-16.1683222,24.67393358,C
4.34,-1.843912914,2.81393358,C
3.95,-1.58835392,2.42393358,C
16.1,-9.549999521,14.57393358,C
13.7,-7.977328785,12.17393358,C
-40.1,27.27670688,-41.62606642,C
-33.6,23.0173903,-35.12606642,C
24.1,-14.79223531,22.57393358,C
-15.1,10.89472005,-16.62606642,C
4.68,-2.066707935,3.15393358,C
7.63,-3.999782382,6.10393358,C
4.97,-2.256738983,3.44393358,C
-40.5,27.53881867,-42.02606642,C
3.65,-1.391770078,2.12393358,C
-14.8,10.69813621,-16.32606642,C
24.3,-14.9232912,22.77393358,C
-37.7,25.70403615,-39.22606642,C
-0.0972,1.063693165,-1.62326642,C
-4.71,4.086366319,-6.23606642,C
-4,3.621117893,-5.52606642,C
29.9,-18.59285625,28.37393358,C
-4.69,4.07326073,-6.21606642,C
-12.9,9.453105206,-14.42606642,C
11.9,-6.797825733,10.37393358,C
20.2,-12.23664536,18.67393358,C
-27.6,19.08571346,-29.12606642,C
18.3,-10.99161436,16.77393358,C
-24,16.72670736,-25.52606642,C
-2.03,2.330217331,-3.55606642,C
28.7,-17.80652089,27.17393358,C
13.9,-8.10838468,12.37393358,C
-42.1,28.58726583,-43.62606642,C
23.8,-14.59565147,22.27393358,C
-19.6,13.84347768,-21.12606642,C
15.4,-9.09130389,13.87393358,C
-3.36,3.20173903,-4.88606642,C
33.7,-21.08291825,32.17393358,C
-14.8,10.69813621,-16.32606642,C
-27.4,18.95465757,-28.92606642,C
-2.94,2.926521652,-4.46606642,C
